Country/Region,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Cook Islands,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Gambia,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Liberia,MtCO2e,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,false,false,false,false,false,false,false,false,false,false,false
Liechtenstein,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Russia,MtCO2e,288.23,276.05,205.66,204.47,182.74,165.03,157.04,152.53,145.09,160.82,162.06,163.86,146.48,150.43,143.87,140.74,145.18,148.05,155.79,139.91,137.03,139.22,122.48,122.37,138.87,148.76,156.31,178.41,217.99
Poland,MtCO2e,44.99,53.00,54.72,56.57,48.90,49.00,49.78,46.18,37.23,38.45,32.31,35.31,39.08,39.53,40.07,42.41,46.83,43.12,45.17,46.35,52.11,46.13,47.59,45.80,41.88,41.56,44.43,43.58,42.68
Netherlands,MtCO2e,28.67,32.93,30.25,31.96,29.80,31.80,37.10,31.52,30.07,28.39,28.34,30.20,28.95,29.98,29.90,28.29,28.50,25.55,28.55,28.57,33.03,25.92,28.15,29.39,22.34,24.09,24.44,24.24,23.91
Mexico,MtCO2e,20.79,21.80,23.65,24.24,25.47,25.47,25.23,24.85,25.91,23.61,26.21,25.73,25.93,24.80,25.35,24.42,24.87,24.20,24.18,23.14,23.75,23.43,23.71,22.76,22.95,22.64,21.84,21.60,21.61
Pakistan,MtCO2e,8.56,8.25,7.61,7.98,8.58,9.47,9.68,10.67,10.71,12.44,11.34,11.36,11.34,11.46,12.57,12.99,13.76,14.87,15.38,15.57,16.12,17.57,19.35,18.28,18.92,19.27,20.31,20.26,20.82
Oman,MtCO2e,0.10,0.13,0.11,0.09,0.12,0.10,0.10,0.08,0.10,0.10,0.06,0.10,0.14,0.14,0.12,0.15,0.22,0.30,0.79,2.06,4.55,7.28,9.58,9.97,9.85,11.36,11.56,10.87,15.04
